device_id,current_protocol,payload_size,latency,jitter,throughput,packet_loss
camera-213,HTTPS,1458.759,75.307,10.78,110.797,0.5593
camera-213,HTTPS,1584.903,79.416,3.164,218.995,0.2875
gateway-214,HTTPS,323.699,1.358,3.842,74.442,0.7598
gateway-214,HTTPS,1130.523,71.076,12.884,8.681,1.0296
gateway-214,HTTPS,751.619,12.113,5.702,3.496,1.9898
gateway-214,HTTPS,630.814,42.092,2.012,22.863,0.5317
gateway-214,HTTPS,506.862,28.682,8.238,139.927,3.0351
gateway-214,HTTPS,1769.28,34.116,15.196,56.804,1.9449
gateway-214,HTTPS,701.487,49.879,12.11,0.05,0.5434
gateway-214,HTTPS,916.208,36.959,5.193,137.409,1.32
gateway-214,HTTPS,1751.333,11.757,1.184,80.384,1.1747
smart_meter-215,LoRaWAN,32.742,164.389,1.761,0.949,5.5793
smart_meter-215,LoRaWAN,38.271,126.265,1.089,0.694,5.5836
smart_meter-215,LoRaWAN,25.588,269.184,0.1,0.068,4.6866
smart_meter-215,LoRaWAN,37.051,183.644,0.905,0.396,1.9251
smart_meter-215,LoRaWAN,28.422,198.085,0.1,1.045,0.7106
smart_meter-215,LoRaWAN,32.656,160.079,1.272,0.456,0.9129
smart_meter-215,LoRaWAN,28.149,269.886,4.561,0.219,3.2165
smart_meter-215,LoRaWAN,35.835,164.281,4.083,0.489,4.2364
smart_meter-215,LoRaWAN,38.085,87.728,3.841,0.238,0.8513
smart_meter-215,LoRaWAN,26.866,114.675,3.063,0.297,5.1856
smart_meter-215,LoRaWAN,25.724,176.275,0.976,0.432,2.4783
env_sensor-216,MQTT,70.807,19.613,0.1,2.724,1.7696
env_sensor-216,MQTT,68.186,40.024,3.798,4.816,2.3881
env_sensor-216,MQTT,38.408,34.824,1.811,4.527,1.3073
env_sensor-216,MQTT,94.601,21.455,0.1,0.05,3.0641
env_sensor-216,MQTT,89.676,21.789,0.965,3.817,2.6737
env_sensor-216,MQTT,102.536,27.719,1.665,9.465,0.0
env_sensor-216,MQTT,58.526,35.569,0.645,4.224,1.1933
env_sensor-216,MQTT,63.158,31.592,2.768,2.846,0.1819
env_sensor-216,MQTT,64.075,37.519,1.815,3.821,1.7472
actuator-217,MQTT,105.25,11.851,0.1,8.449,0.8919
actuator-217,MQTT,124.666,23.664,9.654,14.874,2.0041
actuator-217,MQTT,109.05,16.082,0.1,12.963,1.754
actuator-217,MQTT,57.966,29.409,8.904,0.266,0.4741
actuator-217,MQTT,110.862,19.88,7.365,5.723,0.8065
camera-218,LoRaWAN,1956.964,53.844,4.98,149.915,0.8774
camera-218,LoRaWAN,2897.106,21.067,5.024,216.037,0.0
camera-218,LoRaWAN,2781.558,29.44,3.774,84.897,0.0
camera-218,LoRaWAN,951.096,80.594,0.1,134.827,0.0
camera-218,LoRaWAN,1736.363,88.38,1.801,127.213,1.1991
camera-218,LoRaWAN,1700.885,47.778,0.729,19.63,1.4869
camera-218,LoRaWAN,1122.354,49.343,8.253,187.93,0.9712
camera-218,LoRaWAN,1853.834,55.682,9.186,173.9,1.0878
gateway-219,HTTPS,451.305,51.161,12.614,100.502,0.0
gateway-219,HTTPS,856.654,61.637,2.669,66.542,1.7127
gateway-219,HTTPS,421.835,67.943,4.482,56.489,3.254
gateway-219,HTTPS,197.944,42.042,9.98,63.344,1.5884
gateway-219,HTTPS,721.417,51.58,3.146,138.349,0.7206
gateway-219,HTTPS,488.418,15.377,4.046,51.877,1.3578
gateway-219,HTTPS,215.387,76.876,3.712,59.928,0.0
gateway-219,HTTPS,716.822,64.491,6.866,81.298,0.5512
smart_meter-220,LoRaWAN,27.323,221.304,0.449,0.866,1.0985
smart_meter-220,LoRaWAN,32.772,272.628,0.1,0.278,1.2698
smart_meter-220,LoRaWAN,46.162,155.585,1.723,0.468,2.3728
smart_meter-220,LoRaWAN,20.375,186.358,0.1,0.329,3.6116
smart_meter-220,LoRaWAN,38.669,206.094,3.251,0.817,1.392
smart_meter-220,LoRaWAN,29.015,166.521,1.887,0.05,3.3721
smart_meter-220,LoRaWAN,28.947,164.344,2.538,0.187,1.9455
smart_meter-220,LoRaWAN,35.501,150.628,3.011,0.561,1.7963
smart_meter-220,LoRaWAN,11.825,193.969,0.252,0.239,6.4774
smart_meter-220,LoRaWAN,24.475,263.831,1.398,0.38,5.7713
env_sensor-221,LoRaWAN,86.085,48.267,3.502,5.214,0.2043
env_sensor-221,LoRaWAN,63.802,35.618,2.704,4.368,2.2283
env_sensor-221,LoRaWAN,24.795,10.915,4.623,3.81,0.127
env_sensor-221,LoRaWAN,35.28,42.383,2.795,4.887,0.2783
env_sensor-221,LoRaWAN,133.099,21.902,4.294,7.034,0.0
env_sensor-221,LoRaWAN,104.759,14.888,2.127,5.854,0.5756
env_sensor-221,LoRaWAN,76.477,22.368,3.275,0.05,0.9682
env_sensor-221,LoRaWAN,56.661,42.037,1.522,1.028,0.0
env_sensor-221,LoRaWAN,52.3,10.418,4.017,4.638,1.0941
actuator-222,MQTT,155.702,27.83,4.549,5.471,2.0117
actuator-222,MQTT,163.244,27.856,6.468,7.273,0.9633
actuator-222,MQTT,110.774,5.605,5.374,13.586,1.6142
actuator-222,MQTT,97.585,21.406,5.886,8.036,1.5657
camera-223,MQTT,1555.001,48.119,2.594,106.864,1.1203
camera-223,MQTT,18.75,69.968,3.493,139.936,0.572
camera-223,MQTT,2694.465,64.75,0.1,29.297,0.9609
camera-223,MQTT,1342.373,63.055,5.106,104.78,0.0
camera-223,MQTT,491.411,48.181,5.096,215.871,0.7337
camera-223,MQTT,1758.53,49.302,4.312,175.776,0.3903
camera-223,MQTT,2049.231,87.388,3.703,205.336,0.0468
camera-223,MQTT,2028.45,101.622,6.864,99.639,0.9306
camera-223,MQTT,977.025,59.925,7.746,141.456,0.1767
gateway-224,HTTPS,742.313,47.274,5.785,71.818,2.0463
gateway-224,HTTPS,434.575,27.414,4.885,50.817,2.2885
gateway-224,HTTPS,643.981,39.749,3.537,0.05,1.1312
gateway-224,HTTPS,574.121,22.013,3.225,20.127,1.5085
gateway-224,HTTPS,846.855,76.002,8.626,69.752,0.0
gateway-224,HTTPS,1306.81,33.933,9.79,50.563,1.3787
gateway-224,HTTPS,799.519,58.459,7.958,67.569,2.1929
gateway-224,HTTPS,8.0,50.967,10.877,85.377,0.816
gateway-224,HTTPS,563.756,85.65,15.664,79.58,2.9337
gateway-224,HTTPS,1111.489,28.999,11.944,83.63,0.0
gateway-224,HTTPS,1467.038,50.092,5.235,14.025,1.2124
smart_meter-225,LoRaWAN,23.163,212.233,3.659,0.15,0.0879
smart_meter-225,LoRaWAN,22.197,46.543,3.085,0.344,4.7654
smart_meter-225,LoRaWAN,13.308,176.367,2.378,0.399,3.1492
smart_meter-225,LoRaWAN,29.616,244.784,0.1,0.323,0.5253
smart_meter-225,LoRaWAN,26.849,307.646,0.549,1.013,2.8025
smart_meter-225,LoRaWAN,24.673,228.032,0.1,0.674,7.5909
smart_meter-225,LoRaWAN,35.38,152.756,0.662,0.588,1.0806
smart_meter-225,LoRaWAN,22.354,180.127,2.008,0.899,3.578
smart_meter-225,LoRaWAN,32.774,208.954,2.128,0.05,3.3899
env_sensor-226,HTTPS,54.271,27.725,4.415,2.767,2.6232
env_sensor-226,HTTPS,62.137,13.414,5.559,2.429,0.1461
env_sensor-226,HTTPS,11.732,24.857,0.1,0.05,3.9792
env_sensor-226,HTTPS,82.772,29.814,7.04,1.323,0.6717
env_sensor-226,HTTPS,107.001,28.759,4.736,1.854,0.1205
env_sensor-226,HTTPS,58.103,30.326,5.26,4.688,0.0
env_sensor-226,HTTPS,43.643,37.434,2.395,4.599,1.1623
env_sensor-226,HTTPS,40.517,15.015,3.469,3.217,0.2178
env_sensor-226,HTTPS,66.567,25.586,3.812,5.79,0.5091
env_sensor-226,HTTPS,38.085,27.97,4.021,3.053,2.5685
env_sensor-226,HTTPS,69.897,42.237,2.136,4.122,2.749
actuator-227,MQTT,162.612,22.421,7.707,9.912,2.7187
actuator-227,MQTT,115.124,24.012,7.608,8.124,0.0
actuator-227,MQTT,100.087,15.006,4.275,12.855,1.4033
actuator-227,MQTT,134.183,15.02,3.241,8.301,0.1696
actuator-227,MQTT,120.387,21.942,5.591,7.789,0.0
actuator-227,MQTT,90.163,18.149,9.555,16.139,0.0
actuator-227,MQTT,77.341,33.973,4.02,17.418,1.9508
actuator-227,MQTT,95.64,31.205,9.261,8.7,0.7203
camera-228,HTTPS,2241.319,72.177,3.577,151.193,0.3693
camera-228,HTTPS,1295.412,83.51,0.1,169.702,1.1745
camera-228,HTTPS,2261.318,30.057,0.1,127.054,0.5066
camera-228,HTTPS,168.118,99.833,2.64,123.628,0.1826
gateway-229,HTTPS,554.527,65.521,4.758,99.777,1.6358
gateway-229,HTTPS,294.793,59.825,5.394,113.542,0.1877
gateway-229,HTTPS,236.197,41.981,9.141,91.89,1.0973
gateway-229,HTTPS,1259.795,63.511,7.576,45.047,2.2367
gateway-229,HTTPS,1847.491,47.852,12.22,144.312,1.9998
gateway-229,HTTPS,486.826,37.732,1.97,34.951,0.4428
gateway-229,HTTPS,799.389,40.578,12.619,98.472,1.3667
gateway-229,HTTPS,474.321,53.694,6.775,98.352,2.9006
gateway-229,HTTPS,1308.139,38.303,3.769,41.78,0.0
smart_meter-230,HTTPS,33.299,231.31,0.821,0.269,2.841
smart_meter-230,HTTPS,27.885,220.98,0.1,0.243,0.7811
smart_meter-230,HTTPS,36.742,169.446,2.66,0.588,4.3829
smart_meter-230,HTTPS,22.559,198.86,0.1,0.275,2.6874
smart_meter-230,HTTPS,27.892,199.726,3.77,0.409,2.2112
smart_meter-230,HTTPS,33.634,138.24,2.297,0.596,1.8288
smart_meter-230,HTTPS,24.074,280.171,5.09,0.313,4.3682
smart_meter-230,HTTPS,32.663,219.172,3.267,0.718,2.0388
smart_meter-230,HTTPS,20.811,152.558,2.589,0.218,1.7001
env_sensor-231,LoRaWAN,78.551,30.765,3.51,0.912,1.3479
env_sensor-231,LoRaWAN,90.354,27.306,1.466,0.687,0.2347
env_sensor-231,LoRaWAN,72.927,16.283,1.537,4.17,0.3196
env_sensor-231,LoRaWAN,88.13,27.637,1.715,1.683,2.3765
env_sensor-231,LoRaWAN,56.709,31.749,0.1,8.74,1.8414
env_sensor-231,LoRaWAN,68.867,32.285,5.95,1.853,0.0
env_sensor-231,LoRaWAN,114.552,8.985,3.575,5.139,0.0448
env_sensor-231,LoRaWAN,105.211,7.681,5.016,3.004,2.5974
env_sensor-231,LoRaWAN,80.284,43.51,0.1,9.042,0.0
env_sensor-231,LoRaWAN,52.433,40.478,2.321,0.05,1.6056
env_sensor-231,LoRaWAN,84.895,37.651,5.509,5.151,0.9136
actuator-232,HTTPS,86.926,19.53,5.353,10.526,2.0378
actuator-232,HTTPS,174.918,29.899,3.811,12.046,1.163
actuator-232,HTTPS,123.98,11.33,1.854,0.893,1.1255
actuator-232,HTTPS,122.706,16.724,9.236,5.769,2.615
camera-233,HTTPS,2104.999,59.663,0.1,27.951,1.2535
camera-233,HTTPS,1808.148,73.407,5.982,111.368,0.3244
camera-233,HTTPS,2286.819,24.005,2.719,145.922,0.2932
camera-233,HTTPS,2130.869,14.214,6.798,95.309,0.4964
camera-233,HTTPS,1713.15,64.245,4.613,111.192,0.8068
camera-233,HTTPS,3069.621,50.189,0.1,126.128,0.5073
camera-233,HTTPS,2480.328,42.092,7.337,77.562,0.7939
camera-233,HTTPS,2170.861,71.519,4.965,144.855,1.2848
camera-233,HTTPS,1827.397,87.968,0.1,101.957,1.1446
camera-233,HTTPS,1739.412,58.714,2.858,177.369,0.9358
camera-233,HTTPS,1361.463,80.533,4.842,70.62,1.8609
gateway-234,CoAP,642.626,23.369,8.728,40.14,1.9196
gateway-234,CoAP,696.712,49.298,11.941,50.973,1.5345
gateway-234,CoAP,714.681,43.553,2.191,87.81,0.948
gateway-234,CoAP,222.818,29.175,13.866,103.273,0.0
gateway-234,CoAP,910.704,22.603,4.283,46.386,1.7113
gateway-234,CoAP,1605.778,83.689,12.419,75.553,0.8764
gateway-234,CoAP,595.13,63.408,13.674,0.05,1.3791
gateway-234,CoAP,1821.572,67.348,5.579,15.175,0.1024
smart_meter-235,MQTT,29.242,260.154,2.305,0.616,1.989
smart_meter-235,MQTT,24.248,116.711,3.239,0.705,3.8871
smart_meter-235,MQTT,26.933,119.952,1.838,0.47,2.6201
smart_meter-235,MQTT,37.97,182.967,0.635,0.054,1.8201
env_sensor-236,MQTT,95.761,44.16,1.634,8.6,0.6572
env_sensor-236,MQTT,83.112,21.667,0.509,4.456,0.4779
env_sensor-236,MQTT,54.366,34.456,1.425,7.071,2.1123
env_sensor-236,MQTT,57.905,22.36,3.57,2.127,0.4155
env_sensor-236,MQTT,96.071,7.291,1.071,4.607,0.0
actuator-237,MQTT,76.378,12.874,3.898,9.281,1.249
actuator-237,MQTT,112.599,21.634,6.398,8.994,0.5765
actuator-237,MQTT,141.124,23.542,7.841,8.802,0.0
actuator-237,MQTT,97.718,19.074,7.536,12.742,0.8663
actuator-237,MQTT,123.345,14.962,8.78,3.715,1.5008
camera-238,HTTPS,1339.363,113.152,1.957,66.349,0.4835
camera-238,HTTPS,2162.159,69.339,6.932,34.819,0.8862
camera-238,HTTPS,944.029,68.759,2.723,161.09,0.4744
camera-238,HTTPS,1303.547,13.704,3.149,210.394,0.898
camera-238,HTTPS,2045.457,107.968,4.29,115.004,0.104
camera-238,HTTPS,1332.401,46.318,1.065,83.47,0.042
camera-238,HTTPS,1584.986,94.497,6.008,123.935,1.391
camera-238,HTTPS,1950.225,47.853,1.643,8.379,0.7418
gateway-239,CoAP,1127.834,54.635,9.608,30.469,1.7158
gateway-239,CoAP,1277.206,30.84,15.994,50.86,0.0
gateway-239,CoAP,1219.826,16.588,16.288,77.772,1.4501
gateway-239,CoAP,1192.03,36.759,12.158,103.623,0.6661
gateway-239,CoAP,1112.671,45.796,14.311,51.721,1.1223
gateway-239,CoAP,689.262,40.955,7.814,0.05,0.7659
gateway-239,CoAP,786.906,56.034,2.446,54.703,1.3912
gateway-239,CoAP,968.57,43.766,15.583,49.711,0.4064
gateway-239,CoAP,1577.342,33.459,6.955,48.706,0.0
gateway-239,CoAP,973.967,46.918,10.233,99.644,0.7414
smart_meter-240,LoRaWAN,31.096,218.288,2.52,0.758,1.6039
smart_meter-240,LoRaWAN,22.643,252.527,2.551,1.026,4.5889
smart_meter-240,LoRaWAN,39.443,214.218,1.091,0.1,3.4465
smart_meter-240,LoRaWAN,28.873,187.918,2.013,0.502,3.9869
smart_meter-240,LoRaWAN,30.178,26.106,1.713,0.628,0.0
env_sensor-241,HTTPS,99.323,19.594,0.177,0.05,0.885
env_sensor-241,HTTPS,104.928,17.009,3.462,5.466,2.3185
env_sensor-241,HTTPS,70.908,9.219,1.447,2.646,1.825
env_sensor-241,HTTPS,101.513,23.811,2.798,1.881,0.2668
env_sensor-241,HTTPS,34.045,5.594,0.1,7.663,1.9344
env_sensor-241,HTTPS,77.331,12.442,2.747,4.81,1.8789
actuator-242,MQTT,130.554,9.731,3.512,5.06,0.392
actuator-242,MQTT,78.536,9.858,6.182,12.569,0.8916
actuator-242,MQTT,91.642,16.326,6.18,7.769,0.1584
actuator-242,MQTT,124.814,34.337,6.852,9.717,0.167
actuator-242,MQTT,151.256,11.614,6.69,7.397,0.0
actuator-242,MQTT,149.734,22.253,9.477,8.621,1.6441
camera-243,HTTPS,2002.334,100.107,2.065,52.02,0.7079
camera-243,HTTPS,104.03,34.23,6.235,187.447,1.1152
camera-243,HTTPS,2431.551,65.531,0.1,138.101,0.5572
camera-243,HTTPS,1789.398,1.0,4.337,123.6,1.2519
camera-243,HTTPS,1958.332,35.801,5.987,173.033,0.3019
camera-243,HTTPS,2306.697,37.759,8.455,45.255,0.4926
camera-243,HTTPS,1428.195,88.469,0.1,135.398,0.0
camera-243,HTTPS,2164.235,36.266,0.587,133.364,0.6677
gateway-244,CoAP,566.964,34.968,10.029,9.243,0.6509
gateway-244,CoAP,780.462,16.874,6.135,17.917,0.8331
gateway-244,CoAP,423.64,76.476,8.522,6.415,0.9303
gateway-244,CoAP,763.627,14.607,11.859,100.87,1.2135
smart_meter-245,LoRaWAN,30.928,185.592,2.306,0.865,0.2844
smart_meter-245,LoRaWAN,36.23,196.02,3.128,0.121,2.2127
smart_meter-245,LoRaWAN,14.685,223.806,2.723,0.05,0.6456
smart_meter-245,LoRaWAN,33.237,213.821,1.444,0.214,3.923
smart_meter-245,LoRaWAN,23.615,193.754,2.972,0.24,3.8209
smart_meter-245,LoRaWAN,54.78,116.896,0.1,0.699,1.7801
env_sensor-246,LoRaWAN,33.662,20.688,3.711,7.032,1.111
env_sensor-246,LoRaWAN,53.781,15.585,1.436,0.05,0.824
env_sensor-246,LoRaWAN,69.813,21.458,2.927,0.05,1.788
env_sensor-246,LoRaWAN,65.533,24.968,2.734,4.07,1.1368
env_sensor-246,LoRaWAN,40.434,22.957,0.1,1.554,2.021
env_sensor-246,LoRaWAN,54.916,23.598,2.815,5.048,0.3046
actuator-247,MQTT,150.281,15.521,8.181,5.728,1.3433
actuator-247,MQTT,141.154,5.828,2.499,9.181,1.3589
actuator-247,MQTT,135.686,23.522,4.225,6.136,0.3172
actuator-247,MQTT,124.462,19.458,2.979,14.615,0.0
camera-248,HTTPS,1214.632,51.524,5.232,124.004,1.1147
camera-248,HTTPS,2219.53,111.186,4.798,188.029,1.0127
camera-248,HTTPS,1878.662,62.884,5.19,118.074,0.018
camera-248,HTTPS,1275.63,74.779,1.944,237.727,0.8342
camera-248,HTTPS,983.278,75.636,6.258,225.184,0.8903
camera-248,HTTPS,1598.839,62.941,1.31,67.378,0.5032
camera-248,HTTPS,2194.462,53.036,2.327,133.57,0.7997
gateway-249,HTTPS,8.0,54.819,0.1,97.032,0.0
gateway-249,HTTPS,1089.623,9.222,12.128,78.796,2.052
gateway-249,HTTPS,1373.975,46.263,0.1,27.424,0.8067
gateway-249,HTTPS,1083.396,18.737,7.33,96.175,0.8446
gateway-249,HTTPS,1415.739,12.72,9.995,80.84,0.0
gateway-249,HTTPS,1152.691,73.626,9.498,39.725,2.9664
gateway-249,HTTPS,251.014,58.362,15.709,72.753,1.4417
gateway-249,HTTPS,1017.86,38.029,8.541,35.993,1.3656
gateway-249,HTTPS,712.889,39.898,0.1,48.493,0.4215
gateway-249,HTTPS,386.72,51.148,12.14,37.513,0.0
smart_meter-250,LoRaWAN,10.715,160.778,0.1,0.472,0.0
smart_meter-250,LoRaWAN,28.486,97.846,0.1,0.227,2.4042
smart_meter-250,LoRaWAN,32.307,215.409,0.231,0.689,1.8331
smart_meter-250,LoRaWAN,12.898,87.971,2.547,0.081,8.6684
smart_meter-250,LoRaWAN,30.843,90.658,0.1,0.109,1.0825
env_sensor-251,MQTT,48.323,33.577,4.386,2.174,0.8579
env_sensor-251,MQTT,85.545,18.451,0.284,6.422,0.7366
env_sensor-251,MQTT,129.817,22.617,1.123,3.217,0.44
env_sensor-251,MQTT,70.739,30.476,3.648,2.92,2.6582
env_sensor-251,MQTT,65.33,36.276,5.286,2.615,3.2255
env_sensor-251,MQTT,37.956,40.008,1.538,6.649,0.8569
actuator-252,MQTT,93.31,20.243,6.946,13.261,0.4465
actuator-252,MQTT,108.0,18.36,0.343,8.592,0.4005
actuator-252,MQTT,91.932,23.623,0.1,5.343,0.0
actuator-252,MQTT,72.381,12.415,9.571,16.569,0.0
actuator-252,MQTT,101.732,19.954,8.601,3.37,0.0192
actuator-252,MQTT,60.478,15.849,4.834,7.718,1.8452
actuator-252,MQTT,121.445,26.967,5.908,7.856,0.0926
camera-253,LoRaWAN,2790.794,48.092,4.494,129.135,0.0014
camera-253,LoRaWAN,669.033,62.583,7.231,218.493,0.767
camera-253,LoRaWAN,1923.922,70.917,0.1,195.069,0.8414
camera-253,LoRaWAN,1838.456,57.165,5.816,246.826,0.9084
camera-253,LoRaWAN,1631.629,74.349,1.445,171.736,1.1403
camera-253,LoRaWAN,1012.083,74.446,10.679,133.128,0.849
camera-253,LoRaWAN,1919.767,42.032,1.099,142.23,1.1827
camera-253,LoRaWAN,1939.578,39.749,8.657,11.793,1.2555
camera-253,LoRaWAN,1777.436,65.365,1.897,116.814,0.9928
camera-253,LoRaWAN,208.272,48.401,3.109,129.443,0.8535
camera-253,LoRaWAN,873.103,82.638,4.617,172.59,0.0
gateway-254,HTTPS,805.628,58.373,13.161,96.707,0.0
gateway-254,HTTPS,459.253,65.555,12.102,93.53,0.0651
gateway-254,HTTPS,949.416,90.052,17.78,34.139,2.8785
gateway-254,HTTPS,1452.671,11.787,3.388,68.976,0.7376
gateway-254,HTTPS,1220.137,60.856,8.117,45.098,0.3368
gateway-254,HTTPS,1661.276,35.237,5.805,74.771,1.6813
gateway-254,HTTPS,492.817,61.743,0.1,86.312,0.0
gateway-254,HTTPS,8.0,46.191,5.843,14.804,1.4824
gateway-254,HTTPS,235.084,40.744,0.105,0.05,1.4508
smart_meter-255,LoRaWAN,36.254,98.097,2.924,0.16,3.8265
smart_meter-255,LoRaWAN,27.471,232.908,1.039,0.445,4.9527
smart_meter-255,LoRaWAN,20.63,253.38,4.994,0.164,2.7696
smart_meter-255,LoRaWAN,38.635,59.774,2.107,0.474,0.5455
smart_meter-255,LoRaWAN,34.152,241.101,1.394,0.166,0.0
smart_meter-255,LoRaWAN,36.013,131.339,1.962,0.669,4.2349
smart_meter-255,LoRaWAN,31.231,139.599,1.293,0.299,4.9908
smart_meter-255,LoRaWAN,20.971,76.63,3.249,0.237,0.0
smart_meter-255,LoRaWAN,32.802,201.337,1.607,0.301,6.0733
smart_meter-255,LoRaWAN,14.716,98.98,2.476,0.837,4.4261
smart_meter-255,LoRaWAN,13.68,79.82,1.756,0.321,4.8367
env_sensor-256,MQTT,76.232,23.376,6.626,1.251,3.0696
env_sensor-256,MQTT,35.783,6.72,7.897,0.767,1.188
env_sensor-256,MQTT,93.856,35.478,5.435,4.047,2.0049
env_sensor-256,MQTT,98.384,23.24,1.142,7.57,1.0009
env_sensor-256,MQTT,52.622,20.775,2.763,4.914,1.1328
actuator-257,MQTT,158.963,24.024,4.176,14.333,1.0043
actuator-257,MQTT,189.617,12.727,3.857,8.405,0.0
actuator-257,MQTT,72.771,16.895,12.898,7.157,1.4459
actuator-257,MQTT,72.896,20.427,1.111,9.415,0.4077
actuator-257,MQTT,142.793,20.752,4.194,13.937,0.6688
actuator-257,MQTT,118.31,12.839,7.627,6.198,0.9855
camera-258,MQTT,914.078,41.571,6.067,55.18,0.2871
camera-258,MQTT,1676.74,80.229,0.1,108.692,0.7156
camera-258,MQTT,1212.802,63.837,5.448,110.835,0.4762
camera-258,MQTT,2622.263,60.892,3.03,102.759,0.0
camera-258,MQTT,1699.566,90.441,0.717,135.229,0.3273
camera-258,MQTT,1751.671,87.238,2.901,148.276,0.0
camera-258,MQTT,2638.353,78.771,4.581,128.171,1.1708
camera-258,MQTT,2038.291,11.035,3.607,67.468,0.5429
camera-258,MQTT,2429.788,34.402,0.1,92.124,0.6241
camera-258,MQTT,1223.668,44.134,5.052,133.293,0.3252
gateway-259,CoAP,1023.132,46.367,3.677,15.909,0.0
gateway-259,CoAP,1305.176,5.197,4.208,57.734,1.2709
gateway-259,CoAP,629.445,39.55,2.895,26.971,0.4962
gateway-259,CoAP,1673.178,73.613,2.438,10.194,0.7228
gateway-259,CoAP,1199.739,53.526,18.408,0.723,0.3537
gateway-259,CoAP,666.609,8.215,7.756,17.207,1.3425
gateway-259,CoAP,270.027,44.518,9.992,71.854,0.7499
smart_meter-260,MQTT,31.831,243.388,1.873,0.069,3.3401
smart_meter-260,MQTT,29.277,135.642,3.233,0.933,5.0892
smart_meter-260,MQTT,35.863,36.916,3.49,1.064,7.7737
smart_meter-260,MQTT,31.133,291.731,1.935,0.561,1.9061
smart_meter-260,MQTT,28.448,96.303,4.233,0.16,3.6006
smart_meter-260,MQTT,20.65,215.595,1.687,0.493,5.2595
smart_meter-260,MQTT,35.331,125.642,3.397,0.053,3.9348
smart_meter-260,MQTT,27.653,171.52,0.434,0.833,3.335
smart_meter-260,MQTT,39.925,212.103,3.697,0.447,2.3395
env_sensor-261,HTTPS,63.971,40.88,2.374,5.732,2.5958
env_sensor-261,HTTPS,99.15,29.385,2.783,6.011,2.2108
env_sensor-261,HTTPS,127.784,38.611,0.75,5.195,2.5799
env_sensor-261,HTTPS,52.137,25.509,2.604,0.761,1.2666
env_sensor-261,HTTPS,71.306,28.748,2.77,3.095,1.4591
env_sensor-261,HTTPS,86.702,35.815,4.462,6.803,0.2272
env_sensor-261,HTTPS,127.51,25.804,1.911,0.05,0.2969
env_sensor-261,HTTPS,57.427,34.639,3.008,4.347,0.8146
env_sensor-261,HTTPS,44.513,54.486,2.302,4.612,0.0
env_sensor-261,HTTPS,70.768,21.626,6.24,4.882,1.3444
actuator-262,MQTT,128.272,25.033,4.769,8.884,0.111
actuator-262,MQTT,104.055,15.994,7.506,8.785,0.2681
actuator-262,MQTT,92.881,6.34,14.343,10.874,0.888
actuator-262,MQTT,90.6,23.339,4.049,4.875,0.4732
actuator-262,MQTT,143.691,2.726,6.689,4.34,1.1386
actuator-262,MQTT,101.312,6.555,4.472,8.252,0.0
actuator-262,MQTT,91.219,18.069,5.018,12.009,1.207
actuator-262,MQTT,108.03,25.558,4.312,0.05,1.9659
actuator-262,MQTT,129.534,29.269,6.139,12.233,0.0
actuator-262,MQTT,179.129,23.691,13.631,9.964,0.619
actuator-262,MQTT,96.475,23.559,6.495,6.135,0.8308
camera-263,HTTPS,2679.07,92.658,1.835,47.355,0.0892
camera-263,HTTPS,847.525,96.802,0.741,60.913,0.5806
camera-263,HTTPS,2234.559,120.924,2.367,91.628,0.947
camera-263,HTTPS,1367.135,52.464,6.208,76.292,1.5315
camera-263,HTTPS,1390.194,35.402,4.66,112.697,0.8214
camera-263,HTTPS,1458.829,14.764,3.758,75.19,0.4955
camera-263,HTTPS,1354.181,52.183,4.175,129.382,0.24
camera-263,HTTPS,614.761,39.586,2.221,171.065,0.0242
camera-263,HTTPS,2037.67,68.235,5.017,190.532,0.8558
camera-263,HTTPS,2048.894,65.261,2.129,94.251,0.1023
gateway-264,HTTPS,1364.888,15.951,6.9,83.753,0.8902
gateway-264,HTTPS,711.825,30.432,11.104,49.058,0.8613
gateway-264,HTTPS,500.371,62.963,13.069,8.182,1.187
gateway-264,HTTPS,1052.82,35.303,15.136,51.004,0.0
gateway-264,HTTPS,1165.548,13.777,2.981,122.508,2.2756
gateway-264,HTTPS,847.721,49.887,6.696,37.25,2.7348
gateway-264,HTTPS,1586.852,31.627,4.215,0.05,1.7798
gateway-264,HTTPS,1168.055,22.62,1.369,63.64,1.871
gateway-264,HTTPS,1335.123,61.574,11.852,92.63,0.3524
gateway-264,HTTPS,1184.39,43.369,5.632,4.912,0.1744
smart_meter-265,LoRaWAN,19.981,174.817,1.134,0.237,4.4925
smart_meter-265,LoRaWAN,25.397,227.737,1.991,0.787,3.4067
smart_meter-265,LoRaWAN,23.347,194.138,3.291,0.05,2.2288
smart_meter-265,LoRaWAN,32.057,133.419,2.679,0.882,0.1499
smart_meter-265,LoRaWAN,15.908,216.946,3.294,0.523,7.0092
smart_meter-265,LoRaWAN,30.492,116.728,0.393,0.455,5.2639
env_sensor-266,MQTT,94.911,22.735,2.669,3.34,1.5945
env_sensor-266,MQTT,104.385,19.496,4.277,6.901,2.9844
env_sensor-266,MQTT,67.725,11.061,0.312,4.431,0.0
env_sensor-266,MQTT,77.419,19.607,7.725,1.277,1.3893
env_sensor-266,MQTT,48.653,27.75,4.649,0.05,0.637
actuator-267,MQTT,148.63,3.992,4.377,9.332,0.0
actuator-267,MQTT,106.941,6.173,3.266,14.418,1.2459
